run_id,race_id,snapshot_time,fixed_win_price
14412635,1758472,2026-09-05T04:16:38.054348+00:00,31.0
14412637,1758472,2026-09-05T04:16:38.054348+00:00,13.0
14412631,1758472,2026-09-05T04:16:38.054348+00:00,41.0
14412948,1758472,2026-09-05T04:16:38.054348+00:00,15.0
14412634,1758472,2026-09-05T04:16:38.054348+00:00,16.0
14412636,1758472,2026-09-05T04:16:38.054348+00:00,14.0
14412627,1758472,2026-09-05T04:16:38.054348+00:00,7.5
14412632,1758472,2026-09-05T04:16:38.054348+00:00,7.5
14412630,1758472,2026-09-05T04:16:38.054348+00:00,3.8
14417913,1758794,2026-09-05T04:16:38.054348+00:00,6.5
14417914,1758794,2026-09-05T04:16:38.054348+00:00,6.5
14417915,1758794,2026-09-05T04:16:38.054348+00:00,3.5
14417916,1758794,2026-09-05T04:16:38.054348+00:00,4.6
14417922,1758794,2026-09-05T04:16:38.054348+00:00,4.4
14417912,1758794,2026-09-05T04:16:38.054348+00:00,26.0
14417918,1758794,2026-09-05T04:16:38.054348+00:00,5.0
14417868,1758790,2026-09-05T04:16:38.054348+00:00,26.0
14417874,1758790,2026-09-05T04:16:38.054348+00:00,19.0
14417875,1758790,2026-09-05T04:16:38.054348+00:00,18.0
14417866,1758790,2026-09-05T04:16:38.054348+00:00,3.0
14417869,1758790,2026-09-05T04:16:38.054348+00:00,3.1
14417867,1758790,2026-09-05T04:16:38.054348+00:00,8.5
14417871,1758790,2026-09-05T04:16:38.054348+00:00,4.4
14417872,1758790,2026-09-05T04:16:38.054348+00:00,15.0
14417870,1758790,2026-09-05T04:16:38.054348+00:00,21.0
14417873,1758790,2026-09-05T04:16:38.054348+00:00,26.0
14417894,1758792,2026-09-05T04:16:38.054348+00:00,23.0
14417890,1758792,2026-09-05T04:16:38.054348+00:00,5.5
14417891,1758792,2026-09-05T04:16:38.054348+00:00,5.0
14417900,1758792,2026-09-05T04:16:38.054348+00:00,5.5
14417888,1758792,2026-09-05T04:16:38.054348+00:00,7.5
14417897,1758792,2026-09-05T04:16:38.054348+00:00,3.8
14417893,1758792,2026-09-05T04:16:38.054348+00:00,7.0
14417895,1758792,2026-09-05T04:16:38.054348+00:00,6.0
14417877,1758791,2026-09-05T04:16:38.054348+00:00,4.0
14417883,1758791,2026-09-05T04:16:38.054348+00:00,9.0
14417879,1758791,2026-09-05T04:16:38.054348+00:00,7.5
14417881,1758791,2026-09-05T04:16:38.054348+00:00,4.0
14417885,1758791,2026-09-05T04:16:38.054348+00:00,19.0
14417886,1758791,2026-09-05T04:16:38.054348+00:00,6.5
14417878,1758791,2026-09-05T04:16:38.054348+00:00,13.0
14417882,1758791,2026-09-05T04:16:38.054348+00:00,9.0
14417876,1758791,2026-09-05T04:16:38.054348+00:00,6.5
14417905,1758793,2026-09-05T04:16:38.054348+00:00,4.4
14417903,1758793,2026-09-05T04:16:38.054348+00:00,6.5
14417909,1758793,2026-09-05T04:16:38.054348+00:00,4.8
14417902,1758793,2026-09-05T04:16:38.054348+00:00,3.5
14417904,1758793,2026-09-05T04:16:38.054348+00:00,7.5
14417908,1758793,2026-09-05T04:16:38.054348+00:00,5.5
14417910,1758793,2026-09-05T04:16:38.054348+00:00,11.0
14417923,1758795,2026-09-05T04:16:38.054348+00:00,6.0
14417928,1758795,2026-09-05T04:16:38.054348+00:00,4.8
14417927,1758795,2026-09-05T04:16:38.054348+00:00,12.0
14417929,1758795,2026-09-05T04:16:38.054348+00:00,10.0
14417931,1758795,2026-09-05T04:16:38.054348+00:00,5.5
14417933,1758795,2026-09-05T04:16:38.054348+00:00,4.2
14417926,1758795,2026-09-05T04:16:38.054348+00:00,15.0
14417932,1758795,2026-09-05T04:16:38.054348+00:00,3.4
14412752,1758480,2026-09-05T04:16:38.054348+00:00,13.0
14412759,1758480,2026-09-05T04:16:38.054348+00:00,5.0
14412751,1758480,2026-09-05T04:16:38.054348+00:00,16.0
14412763,1758480,2026-09-05T04:16:38.054348+00:00,4.2
14412753,1758480,2026-09-05T04:16:38.054348+00:00,2.6
14412761,1758480,2026-09-05T04:16:38.054348+00:00,4.4
14412772,1758481,2026-09-05T04:16:38.054348+00:00,2.3
14412773,1758481,2026-09-05T04:16:38.054348+00:00,6.5
14412770,1758481,2026-09-05T04:16:38.054348+00:00,23.0
14412766,1758481,2026-09-05T04:16:38.054348+00:00,3.6
14412771,1758481,2026-09-05T04:16:38.054348+00:00,19.0
14412768,1758481,2026-09-05T04:16:38.054348+00:00,5.0
14412765,1758481,2026-09-05T04:16:38.054348+00:00,19.0
14412769,1758481,2026-09-05T04:16:38.054348+00:00,19.0
14412748,1758479,2026-09-05T04:16:38.054348+00:00,3.2
14412750,1758479,2026-09-05T04:16:38.054348+00:00,8.0
14412743,1758479,2026-09-05T04:16:38.054348+00:00,3.5
14412744,1758479,2026-09-05T04:16:38.054348+00:00,9.5
14412745,1758479,2026-09-05T04:16:38.054348+00:00,8.5
14412747,1758479,2026-09-05T04:16:38.054348+00:00,5.5
14412741,1758479,2026-09-05T04:16:38.054348+00:00,23.0
14412740,1758479,2026-09-05T04:16:38.054348+00:00,11.0
14412696,1758476,2026-09-05T04:16:38.054348+00:00,4.6
14417726,1758476,2026-09-05T04:16:38.054348+00:00,3.2
14412703,1758476,2026-09-05T04:16:38.054348+00:00,3.9
14412697,1758476,2026-09-05T04:16:38.054348+00:00,4.6
14412704,1758476,2026-09-05T04:16:38.054348+00:00,8.5
14412699,1758476,2026-09-05T04:16:38.054348+00:00,8.5
14412725,1758477,2026-09-05T04:16:38.054348+00:00,6.0
14412714,1758477,2026-09-05T04:16:38.054348+00:00,10.0
14412715,1758477,2026-09-05T04:16:38.054348+00:00,8.5
14412716,1758477,2026-09-05T04:16:38.054348+00:00,4.0
14412724,1758477,2026-09-05T04:16:38.054348+00:00,9.0
14412713,1758477,2026-09-05T04:16:38.054348+00:00,31.0
14412720,1758477,2026-09-05T04:16:38.054348+00:00,2.4
14412717,1758477,2026-09-05T04:16:38.054348+00:00,19.0
14412712,1758477,2026-09-05T04:16:38.054348+00:00,81.0
14412710,1758477,2026-09-05T04:16:38.054348+00:00,51.0
14412732,1758478,2026-09-05T04:16:38.054348+00:00,3.2
14412731,1758478,2026-09-05T04:16:38.054348+00:00,7.5
14412727,1758478,2026-09-05T04:16:38.054348+00:00,34.0
14412739,1758478,2026-09-05T04:16:38.054348+00:00,6.5
14412737,1758478,2026-09-05T04:16:38.054348+00:00,7.0
14412729,1758478,2026-09-05T04:16:38.054348+00:00,10.0
14412728,1758478,2026-09-05T04:16:38.054348+00:00,7.0
14412733,1758478,2026-09-05T04:16:38.054348+00:00,6.5
14412735,1758478,2026-09-05T04:16:38.054348+00:00,101.0
14412730,1758478,2026-09-05T04:16:38.054348+00:00,101.0
14412738,1758478,2026-09-05T04:16:38.054348+00:00,26.0
14412736,1758478,2026-09-05T04:16:38.054348+00:00,16.0
14414770,1758640,2026-09-05T04:16:38.054348+00:00,13.0
14414772,1758640,2026-09-05T04:16:38.054348+00:00,17.0
14414760,1758640,2026-09-05T04:16:38.054348+00:00,26.0
14414771,1758640,2026-09-05T04:16:38.054348+00:00,2.6
14414764,1758640,2026-09-05T04:16:38.054348+00:00,2.7
14414762,1758640,2026-09-05T04:16:38.054348+00:00,71.0
14414765,1758640,2026-09-05T04:16:38.054348+00:00,16.0
14414766,1758640,2026-09-05T04:16:38.054348+00:00,4.8
14414737,1758639,2026-09-05T04:16:38.054348+00:00,21.0
14414728,1758639,2026-09-05T04:16:38.054348+00:00,9.5
14414717,1758639,2026-09-05T04:16:38.054348+00:00,51.0
14414753,1758639,2026-09-05T04:16:38.054348+00:00,71.0
14414720,1758639,2026-09-05T04:16:38.054348+00:00,41.0
14414718,1758639,2026-09-05T04:16:38.054348+00:00,34.0
14414729,1758639,2026-09-05T04:16:38.054348+00:00,1.75
14414743,1758639,2026-09-05T04:16:38.054348+00:00,126.0
14414752,1758639,2026-09-05T04:16:38.054348+00:00,6.0
14414723,1758639,2026-09-05T04:16:38.054348+00:00,6.5
14414721,1758639,2026-09-05T04:16:38.054348+00:00,18.0
14414750,1758639,2026-09-05T04:16:38.054348+00:00,34.0
14414709,1758638,2026-09-05T04:16:38.054348+00:00,41.0
14414711,1758638,2026-09-05T04:16:38.054348+00:00,101.0
14414710,1758638,2026-09-05T04:16:38.054348+00:00,34.0
14414697,1758638,2026-09-05T04:16:38.054348+00:00,41.0
14414714,1758638,2026-09-05T04:16:38.054348+00:00,1.7
14414700,1758638,2026-09-05T04:16:38.054348+00:00,5.5
14414683,1758638,2026-09-05T04:16:38.054348+00:00,17.0
14414684,1758638,2026-09-05T04:16:38.054348+00:00,8.5
14414701,1758638,2026-09-05T04:16:38.054348+00:00,5.5
14414799,1758641,2026-09-05T04:16:38.054348+00:00,4.0
14414793,1758641,2026-09-05T04:16:38.054348+00:00,8.0
14414798,1758641,2026-09-05T04:16:38.054348+00:00,3.9
14414803,1758641,2026-09-05T04:16:38.054348+00:00,8.5
14414804,1758641,2026-09-05T04:16:38.054348+00:00,9.0
14414796,1758641,2026-09-05T04:16:38.054348+00:00,6.0
14414791,1758641,2026-09-05T04:16:38.054348+00:00,6.5
14414784,1758641,2026-09-05T04:16:38.054348+00:00,151.0
14414786,1758641,2026-09-05T04:16:38.054348+00:00,18.0
14414788,1758641,2026-09-05T04:16:38.054348+00:00,41.0
14414822,1758642,2026-09-05T04:16:38.054348+00:00,21.0
14414815,1758642,2026-09-05T04:16:38.054348+00:00,5.5
14414830,1758642,2026-09-05T04:16:38.054348+00:00,7.0
14414844,1758642,2026-09-05T04:16:38.054348+00:00,9.5
14414850,1758642,2026-09-05T04:16:38.054348+00:00,3.8
14414847,1758642,2026-09-05T04:16:38.054348+00:00,5.0
14414840,1758642,2026-09-05T04:16:38.054348+00:00,18.0
14414825,1758642,2026-09-05T04:16:38.054348+00:00,13.0
14414832,1758642,2026-09-05T04:16:38.054348+00:00,6.0
14414848,1758642,2026-09-05T04:16:38.054348+00:00,21.0
14414824,1758642,2026-09-05T04:16:38.054348+00:00,41.0
14414812,1758642,2026-09-05T04:16:38.054348+00:00,151.0
14414879,1758643,2026-09-05T04:16:38.054348+00:00,3.2
14414909,1758643,2026-09-05T04:16:38.054348+00:00,2.6
14414855,1758643,2026-09-05T04:16:38.054348+00:00,31.0
14414887,1758643,2026-09-05T04:16:38.054348+00:00,18.0
14414900,1758643,2026-09-05T04:16:38.054348+00:00,17.0
14414885,1758643,2026-09-05T04:16:38.054348+00:00,23.0
14414877,1758643,2026-09-05T04:16:38.054348+00:00,21.0
14414888,1758643,2026-09-05T04:16:38.054348+00:00,7.0
14414872,1758643,2026-09-05T04:16:38.054348+00:00,151.0
14414856,1758643,2026-09-05T04:16:38.054348+00:00,8.5
14414891,1758643,2026-09-05T04:16:38.054348+00:00,151.0
14414870,1758643,2026-09-05T04:16:38.054348+00:00,17.0
14414857,1758643,2026-09-05T04:16:38.054348+00:00,101.0
14414933,1758644,2026-09-05T04:16:38.054348+00:00,5.0
14414924,1758644,2026-09-05T04:16:38.054348+00:00,4.0
14414946,1758644,2026-09-05T04:16:38.054348+00:00,4.8
14414929,1758644,2026-09-05T04:16:38.054348+00:00,21.0
14414922,1758644,2026-09-05T04:16:38.054348+00:00,34.0
14414943,1758644,2026-09-05T04:16:38.054348+00:00,19.0
14414938,1758644,2026-09-05T04:16:38.054348+00:00,2.6
14414930,1758644,2026-09-05T04:16:38.054348+00:00,101.0
14414931,1758644,2026-09-05T04:16:38.054348+00:00,31.0
14414923,1758644,2026-09-05T04:16:38.054348+00:00,41.0
14414921,1758644,2026-09-05T04:16:38.054348+00:00,81.0
14414915,1758644,2026-09-05T04:16:38.054348+00:00,41.0
14414168,1758629,2026-09-05T04:16:38.054348+00:00,71.0
14414165,1758629,2026-09-05T04:16:38.054348+00:00,201.0
14414161,1758629,2026-09-05T04:16:38.054348+00:00,41.0
14414169,1758629,2026-09-05T04:16:38.054348+00:00,21.0
14414166,1758629,2026-09-05T04:16:38.054348+00:00,15.0
14414160,1758629,2026-09-05T04:16:38.054348+00:00,3.6
14414164,1758629,2026-09-05T04:16:38.054348+00:00,2.7
14414173,1758629,2026-09-05T04:16:38.054348+00:00,8.0
14414167,1758629,2026-09-05T04:16:38.054348+00:00,151.0
14414174,1758629,2026-09-05T04:16:38.054348+00:00,7.5
14414176,1758629,2026-09-05T04:16:38.054348+00:00,8.0
14414022,1758621,2026-09-05T04:16:38.054348+00:00,23.0
14414017,1758621,2026-09-05T04:16:38.054348+00:00,5.5
14414026,1758621,2026-09-05T04:16:38.054348+00:00,4.0
14414023,1758621,2026-09-05T04:16:38.054348+00:00,4.6
14414018,1758621,2026-09-05T04:16:38.054348+00:00,12.0
14414020,1758621,2026-09-05T04:16:38.054348+00:00,3.5
14414015,1758621,2026-09-05T04:16:38.054348+00:00,7.5
14414048,1758623,2026-09-05T04:16:38.054348+00:00,26.0
14414056,1758623,2026-09-05T04:16:38.054348+00:00,4.2
14414058,1758623,2026-09-05T04:16:38.054348+00:00,4.2
14414059,1758623,2026-09-05T04:16:38.054348+00:00,8.5
14414055,1758623,2026-09-05T04:16:38.054348+00:00,9.0
14414061,1758623,2026-09-05T04:16:38.054348+00:00,4.2
14414060,1758623,2026-09-05T04:16:38.054348+00:00,4.6
14414049,1758623,2026-09-05T04:16:38.054348+00:00,201.0
14414084,1758625,2026-09-05T04:16:38.054348+00:00,3.4
14414095,1758625,2026-09-05T04:16:38.054348+00:00,7.0
14414090,1758625,2026-09-05T04:16:38.054348+00:00,4.6
14414098,1758625,2026-09-05T04:16:38.054348+00:00,2.6
14414085,1758625,2026-09-05T04:16:38.054348+00:00,26.0
14414086,1758625,2026-09-05T04:16:38.054348+00:00,11.0
14414088,1758625,2026-09-05T04:16:38.054348+00:00,19.0
14414091,1758625,2026-09-05T04:16:38.054348+00:00,41.0
14414145,1758627,2026-09-05T04:16:38.054348+00:00,14.0
14414122,1758627,2026-09-05T04:16:38.054348+00:00,19.0
14414135,1758627,2026-09-05T04:16:38.054348+00:00,3.4
14414123,1758627,2026-09-05T04:16:38.054348+00:00,13.0
14414132,1758627,2026-09-05T04:16:38.054348+00:00,8.0
14414137,1758627,2026-09-05T04:16:38.054348+00:00,12.0
14414126,1758627,2026-09-05T04:16:38.054348+00:00,19.0
14414141,1758627,2026-09-05T04:16:38.054348+00:00,6.5
14414129,1758627,2026-09-05T04:16:38.054348+00:00,21.0
14414138,1758627,2026-09-05T04:16:38.054348+00:00,34.0
14414144,1758627,2026-09-05T04:16:38.054348+00:00,7.0
14414134,1758627,2026-09-05T04:16:38.054348+00:00,11.0
14414130,1758627,2026-09-05T04:16:38.054348+00:00,34.0
14414124,1758627,2026-09-05T04:16:38.054348+00:00,126.0
14414157,1758628,2026-09-05T04:16:38.054348+00:00,7.5
14414148,1758628,2026-09-05T04:16:38.054348+00:00,12.0
14414149,1758628,2026-09-05T04:16:38.054348+00:00,3.8
14414156,1758628,2026-09-05T04:16:38.054348+00:00,21.0
14414147,1758628,2026-09-05T04:16:38.054348+00:00,23.0
14414146,1758628,2026-09-05T04:16:38.054348+00:00,23.0
14414154,1758628,2026-09-05T04:16:38.054348+00:00,5.5
14414155,1758628,2026-09-05T04:16:38.054348+00:00,4.4
14414153,1758628,2026-09-05T04:16:38.054348+00:00,4.8
14414151,1758628,2026-09-05T04:16:38.054348+00:00,61.0
14414035,1758622,2026-09-05T04:16:38.054348+00:00,7.5
14414038,1758622,2026-09-05T04:16:38.054348+00:00,5.0
14414046,1758622,2026-09-05T04:16:38.054348+00:00,14.0
14414030,1758622,2026-09-05T04:16:38.054348+00:00,12.0
14414042,1758622,2026-09-05T04:16:38.054348+00:00,23.0
14414045,1758622,2026-09-05T04:16:38.054348+00:00,5.0
14414044,1758622,2026-09-05T04:16:38.054348+00:00,10.0
14414041,1758622,2026-09-05T04:16:38.054348+00:00,6.0
14414037,1758622,2026-09-05T04:16:38.054348+00:00,151.0
14414040,1758622,2026-09-05T04:16:38.054348+00:00,4.0
14414078,1758624,2026-09-05T04:16:38.054348+00:00,10.0
14414065,1758624,2026-09-05T04:16:38.054348+00:00,8.0
14414071,1758624,2026-09-05T04:16:38.054348+00:00,5.5
14414064,1758624,2026-09-05T04:16:38.054348+00:00,51.0
14414067,1758624,2026-09-05T04:16:38.054348+00:00,15.0
14414074,1758624,2026-09-05T04:16:38.054348+00:00,11.0
14414070,1758624,2026-09-05T04:16:38.054348+00:00,10.0
14414083,1758624,2026-09-05T04:16:38.054348+00:00,11.0
14414068,1758624,2026-09-05T04:16:38.054348+00:00,15.0
14414069,1758624,2026-09-05T04:16:38.054348+00:00,4.8
14414077,1758624,2026-09-05T04:16:38.054348+00:00,4.8
14414103,1758626,2026-09-05T04:16:38.054348+00:00,19.0
14414107,1758626,2026-09-05T04:16:38.054348+00:00,7.5
14414102,1758626,2026-09-05T04:16:38.054348+00:00,41.0
14414117,1758626,2026-09-05T04:16:38.054348+00:00,9.5
14414116,1758626,2026-09-05T04:16:38.054348+00:00,6.0
14414109,1758626,2026-09-05T04:16:38.054348+00:00,23.0
14414112,1758626,2026-09-05T04:16:38.054348+00:00,26.0
14414108,1758626,2026-09-05T04:16:38.054348+00:00,9.5
14414114,1758626,2026-09-05T04:16:38.054348+00:00,4.2
14414118,1758626,2026-09-05T04:16:38.054348+00:00,26.0
14414120,1758626,2026-09-05T04:16:38.054348+00:00,9.5
14414115,1758626,2026-09-05T04:16:38.054348+00:00,5.0
14413290,1758508,2026-09-05T04:16:38.054348+00:00,4.0
14413292,1758508,2026-09-05T04:16:38.054348+00:00,18.0
14413300,1758508,2026-09-05T04:16:38.054348+00:00,2.9
14413302,1758508,2026-09-05T04:16:38.054348+00:00,7.0
14413303,1758508,2026-09-05T04:16:38.054348+00:00,4.6
14413289,1758508,2026-09-05T04:16:38.054348+00:00,23.0
14413291,1758508,2026-09-05T04:16:38.054348+00:00,41.0
14413298,1758508,2026-09-05T04:16:38.054348+00:00,18.0
14413296,1758508,2026-09-05T04:16:38.054348+00:00,9.0
14413307,1758509,2026-09-05T04:16:38.054348+00:00,41.0
14413330,1758509,2026-09-05T04:16:38.054348+00:00,6.0
14413329,1758509,2026-09-05T04:16:38.054348+00:00,3.5
14413322,1758509,2026-09-05T04:16:38.054348+00:00,61.0
14413317,1758509,2026-09-05T04:16:38.054348+00:00,21.0
14413313,1758509,2026-09-05T04:16:38.054348+00:00,11.0
14413318,1758509,2026-09-05T04:16:38.054348+00:00,17.0
14413331,1758509,2026-09-05T04:16:38.054348+00:00,9.0
14413328,1758509,2026-09-05T04:16:38.054348+00:00,5.5
14413308,1758509,2026-09-05T04:16:38.054348+00:00,19.0
14413315,1758509,2026-09-05T04:16:38.054348+00:00,201.0
14413316,1758509,2026-09-05T04:16:38.054348+00:00,81.0
14413311,1758509,2026-09-05T04:16:38.054348+00:00,81.0
14413321,1758509,2026-09-05T04:16:38.054348+00:00,14.0
14413326,1758509,2026-09-05T04:16:38.054348+00:00,34.0
14413314,1758509,2026-09-05T04:16:38.054348+00:00,41.0
14413267,1758507,2026-09-05T04:16:38.054348+00:00,10.0
14413277,1758507,2026-09-05T04:16:38.054348+00:00,10.0
14413287,1758507,2026-09-05T04:16:38.054348+00:00,3.9
14413274,1758507,2026-09-05T04:16:38.054348+00:00,17.0
14413281,1758507,2026-09-05T04:16:38.054348+00:00,6.5
14413278,1758507,2026-09-05T04:16:38.054348+00:00,34.0
14413271,1758507,2026-09-05T04:16:38.054348+00:00,34.0
14413288,1758507,2026-09-05T04:16:38.054348+00:00,4.4
14413280,1758507,2026-09-05T04:16:38.054348+00:00,61.0
14413270,1758507,2026-09-05T04:16:38.054348+00:00,23.0
14413286,1758507,2026-09-05T04:16:38.054348+00:00,5.5
14413272,1758507,2026-09-05T04:16:38.054348+00:00,151.0
14413269,1758507,2026-09-05T04:16:38.054348+00:00,81.0
14413218,1758504,2026-09-05T04:16:38.054348+00:00,2.8
14413217,1758504,2026-09-05T04:16:38.054348+00:00,3.0
14413219,1758504,2026-09-05T04:16:38.054348+00:00,7.0
14413215,1758504,2026-09-05T04:16:38.054348+00:00,6.5
14413211,1758504,2026-09-05T04:16:38.054348+00:00,21.0
14413214,1758504,2026-09-05T04:16:38.054348+00:00,7.5
14413213,1758504,2026-09-05T04:16:38.054348+00:00,101.0
14417075,1758504,2026-09-05T04:16:38.054348+00:00,151.0
14413246,1758506,2026-09-05T04:16:38.054348+00:00,19.0
14413257,1758506,2026-09-05T04:16:38.054348+00:00,16.0
14413249,1758506,2026-09-05T04:16:38.054348+00:00,12.0
14413265,1758506,2026-09-05T04:16:38.054348+00:00,5.0
14413239,1758506,2026-09-05T04:16:38.054348+00:00,151.0
14413255,1758506,2026-09-05T04:16:38.054348+00:00,17.0
14413248,1758506,2026-09-05T04:16:38.054348+00:00,12.0
14413256,1758506,2026-09-05T04:16:38.054348+00:00,41.0
14413261,1758506,2026-09-05T04:16:38.054348+00:00,34.0
14413247,1758506,2026-09-05T04:16:38.054348+00:00,17.0
14413244,1758506,2026-09-05T04:16:38.054348+00:00,5.5
14413252,1758506,2026-09-05T04:16:38.054348+00:00,26.0
14413258,1758506,2026-09-05T04:16:38.054348+00:00,71.0
14413263,1758506,2026-09-05T04:16:38.054348+00:00,4.4
14413260,1758506,2026-09-05T04:16:38.054348+00:00,201.0
14413254,1758506,2026-09-05T04:16:38.054348+00:00,11.0
14413207,1758503,2026-09-05T04:16:38.054348+00:00,10.0
14413208,1758503,2026-09-05T04:16:38.054348+00:00,2.15
14413206,1758503,2026-09-05T04:16:38.054348+00:00,3.1
14413202,1758503,2026-09-05T04:16:38.054348+00:00,17.0
14413200,1758503,2026-09-05T04:16:38.054348+00:00,71.0
14413201,1758503,2026-09-05T04:16:38.054348+00:00,7.5
14413199,1758503,2026-09-05T04:16:38.054348+00:00,26.0
14413204,1758503,2026-09-05T04:16:38.054348+00:00,126.0
14413198,1758503,2026-09-05T04:16:38.054348+00:00,26.0
14413203,1758503,2026-09-05T04:16:38.054348+00:00,23.0
14413191,1758502,2026-09-05T04:16:38.054348+00:00,4.2
14413190,1758502,2026-09-05T04:16:38.054348+00:00,10.0
14413196,1758502,2026-09-05T04:16:38.054348+00:00,9.5
14413193,1758502,2026-09-05T04:16:38.054348+00:00,71.0
14413186,1758502,2026-09-05T04:16:38.054348+00:00,3.8
14413195,1758502,2026-09-05T04:16:38.054348+00:00,2.7
14413197,1758502,2026-09-05T04:16:38.054348+00:00,23.0
14413188,1758502,2026-09-05T04:16:38.054348+00:00,10.0
14413155,1758500,2026-09-05T04:16:38.054348+00:00,4.2
14413170,1758500,2026-09-05T04:16:38.054348+00:00,10.0
14413172,1758500,2026-09-05T04:16:38.054348+00:00,34.0
14413167,1758500,2026-09-05T04:16:38.054348+00:00,1.9
14413161,1758500,2026-09-05T04:16:38.054348+00:00,7.5
14413154,1758500,2026-09-05T04:16:38.054348+00:00,101.0
14413169,1758500,2026-09-05T04:16:38.054348+00:00,21.0
14413164,1758500,2026-09-05T04:16:38.054348+00:00,31.0
14413163,1758500,2026-09-05T04:16:38.054348+00:00,41.0
14413156,1758500,2026-09-05T04:16:38.054348+00:00,31.0
14413165,1758500,2026-09-05T04:16:38.054348+00:00,51.0
14413168,1758500,2026-09-05T04:16:38.054348+00:00,34.0
14413177,1758501,2026-09-05T04:16:38.054348+00:00,3.5
14413175,1758501,2026-09-05T04:16:38.054348+00:00,2.4
14413180,1758501,2026-09-05T04:16:38.054348+00:00,41.0
14413184,1758501,2026-09-05T04:16:38.054348+00:00,51.0
14413185,1758501,2026-09-05T04:16:38.054348+00:00,21.0
14413183,1758501,2026-09-05T04:16:38.054348+00:00,51.0
14413182,1758501,2026-09-05T04:16:38.054348+00:00,8.5
14413173,1758501,2026-09-05T04:16:38.054348+00:00,3.9
14413178,1758501,2026-09-05T04:16:38.054348+00:00,23.0
14413224,1758505,2026-09-05T04:16:38.054348+00:00,16.0
14413232,1758505,2026-09-05T04:16:38.054348+00:00,26.0
14413231,1758505,2026-09-05T04:16:38.054348+00:00,9.5
14413228,1758505,2026-09-05T04:16:38.054348+00:00,21.0
14413227,1758505,2026-09-05T04:16:38.054348+00:00,8.5
14413238,1758505,2026-09-05T04:16:38.054348+00:00,3.4
14413234,1758505,2026-09-05T04:16:38.054348+00:00,6.5
14413229,1758505,2026-09-05T04:16:38.054348+00:00,34.0
14413237,1758505,2026-09-05T04:16:38.054348+00:00,15.0
14413225,1758505,2026-09-05T04:16:38.054348+00:00,41.0
14413236,1758505,2026-09-05T04:16:38.054348+00:00,3.3
14415111,1758648,2026-09-05T04:16:38.054348+00:00,4.4
14415117,1758648,2026-09-05T04:16:38.054348+00:00,2.3
14415124,1758648,2026-09-05T04:16:38.054348+00:00,3.0
14415122,1758648,2026-09-05T04:16:38.054348+00:00,7.0
14415120,1758648,2026-09-05T04:16:38.054348+00:00,13.0
14415113,1758648,2026-09-05T04:16:38.054348+00:00,151.0
14415286,1758654,2026-09-05T04:16:38.054348+00:00,4.8
14415282,1758654,2026-09-05T04:16:38.054348+00:00,4.6
14415279,1758654,2026-09-05T04:16:38.054348+00:00,7.5
14415285,1758654,2026-09-05T04:16:38.054348+00:00,9.0
14415277,1758654,2026-09-05T04:16:38.054348+00:00,4.0
14415283,1758654,2026-09-05T04:16:38.054348+00:00,12.0
14415267,1758654,2026-09-05T04:16:38.054348+00:00,101.0
14415276,1758654,2026-09-05T04:16:38.054348+00:00,19.0
14415268,1758654,2026-09-05T04:16:38.054348+00:00,51.0
14415284,1758654,2026-09-05T04:16:38.054348+00:00,9.5
14415210,1758651,2026-09-05T04:16:38.054348+00:00,8.5
14415227,1758651,2026-09-05T04:16:38.054348+00:00,23.0
14415219,1758651,2026-09-05T04:16:38.054348+00:00,4.2
14415217,1758651,2026-09-05T04:16:38.054348+00:00,13.0
14415228,1758651,2026-09-05T04:16:38.054348+00:00,6.5
14415224,1758651,2026-09-05T04:16:38.054348+00:00,11.0
14415230,1758651,2026-09-05T04:16:38.054348+00:00,2.7
14415226,1758651,2026-09-05T04:16:38.054348+00:00,11.0
14415160,1758649,2026-09-05T04:16:38.054348+00:00,18.0
14415172,1758649,2026-09-05T04:16:38.054348+00:00,2.6
14415171,1758649,2026-09-05T04:16:38.054348+00:00,3.0
14415152,1758649,2026-09-05T04:16:38.054348+00:00,19.0
14415155,1758649,2026-09-05T04:16:38.054348+00:00,23.0
14415161,1758649,2026-09-05T04:16:38.054348+00:00,5.0
14415130,1758649,2026-09-05T04:16:38.054348+00:00,21.0
14415147,1758649,2026-09-05T04:16:38.054348+00:00,14.0
14415151,1758649,2026-09-05T04:16:38.054348+00:00,101.0
14415101,1758647,2026-09-05T04:16:38.054348+00:00,19.0
14415099,1758647,2026-09-05T04:16:38.054348+00:00,10.0
14415091,1758647,2026-09-05T04:16:38.054348+00:00,61.0
14415103,1758647,2026-09-05T04:16:38.054348+00:00,4.8
14415097,1758647,2026-09-05T04:16:38.054348+00:00,3.6
14415096,1758647,2026-09-05T04:16:38.054348+00:00,51.0
14415107,1758647,2026-09-05T04:16:38.054348+00:00,19.0
14415094,1758647,2026-09-05T04:16:38.054348+00:00,34.0
14415100,1758647,2026-09-05T04:16:38.054348+00:00,3.9
14415108,1758647,2026-09-05T04:16:38.054348+00:00,18.0
14415109,1758647,2026-09-05T04:16:38.054348+00:00,7.0
14415077,1758646,2026-09-05T04:16:38.054348+00:00,9.5
14415082,1758646,2026-09-05T04:16:38.054348+00:00,2.6
14415085,1758646,2026-09-05T04:16:38.054348+00:00,3.2
14415075,1758646,2026-09-05T04:16:38.054348+00:00,81.0
14415079,1758646,2026-09-05T04:16:38.054348+00:00,4.8
